route_short_name,nearby_views,nearby_taps,tapped_routing_suggestions,go_trips,date,source_file
64,2358,229,83,32,2025-02-06,lines_2025-02-06.csv
65,2311,262,86,60,2025-02-06,lines_2025-02-06.csv
67,3162,216,139,67,2025-02-06,lines_2025-02-06.csv
1,4700,430,376,208,2025-02-07,lines_2025-02-07.csv
10,509,34,36,12,2025-02-07,lines_2025-02-07.csv
123,2498,361,275,169,2025-02-07,lines_2025-02-07.csv
170,374,23,42,15,2025-02-07,lines_2025-02-07.csv
20,1415,109,104,53,2025-02-07,lines_2025-02-07.csv
225,2923,247,209,98,2025-02-07,lines_2025-02-07.csv
25,1518,104,75,43,2025-02-07,lines_2025-02-07.csv
26,1343,159,123,75,2025-02-07,lines_2025-02-07.csv
268,2839,389,190,105,2025-02-07,lines_2025-02-07.csv
3,3238,340,223,105,2025-02-07,lines_2025-02-07.csv
40,2459,246,124,72,2025-02-07,lines_2025-02-07.csv
41,2204,118,72,36,2025-02-07,lines_2025-02-07.csv
42,2572,152,110,65,2025-02-07,lines_2025-02-07.csv
47,2493,267,184,81,2025-02-07,lines_2025-02-07.csv
48,2165,122,81,58,2025-02-07,lines_2025-02-07.csv
50,836,43,15,9,2025-02-07,lines_2025-02-07.csv
64,2192,237,81,50,2025-02-07,lines_2025-02-07.csv
65,2130,284,83,54,2025-02-07,lines_2025-02-07.csv
67,2786,235,125,77,2025-02-07,lines_2025-02-07.csv
1,3046,323,392,155,2025-02-08,lines_2025-02-08.csv
10,545,53,44,8,2025-02-08,lines_2025-02-08.csv
123,1938,254,333,130,2025-02-08,lines_2025-02-08.csv
170,406,50,55,7,2025-02-08,lines_2025-02-08.csv
20,1136,88,53,27,2025-02-08,lines_2025-02-08.csv
225,1862,211,188,85,2025-02-08,lines_2025-02-08.csv
25,1071,48,40,24,2025-02-08,lines_2025-02-08.csv
26,967,77,90,65,2025-02-08,lines_2025-02-08.csv
268,1680,98,64,16,2025-02-08,lines_2025-02-08.csv
3,1614,174,152,45,2025-02-08,lines_2025-02-08.csv
40,1709,181,122,61,2025-02-08,lines_2025-02-08.csv
41,1454,70,28,9,2025-02-08,lines_2025-02-08.csv
42,1886,137,114,56,2025-02-08,lines_2025-02-08.csv
47,1657,146,125,40,2025-02-08,lines_2025-02-08.csv
48,1557,121,88,22,2025-02-08,lines_2025-02-08.csv
50,721,23,20,2,2025-02-08,lines_2025-02-08.csv
64,1111,130,33,20,2025-02-08,lines_2025-02-08.csv
65,1093,138,33,32,2025-02-08,lines_2025-02-08.csv
67,1613,196,110,84,2025-02-08,lines_2025-02-08.csv
1,2649,243,186,100,2025-02-09,lines_2025-02-09.csv
10,179,18,6,1,2025-02-09,lines_2025-02-09.csv
123,1636,318,237,123,2025-02-09,lines_2025-02-09.csv
170,176,19,2,2,2025-02-09,lines_2025-02-09.csv
20,442,22,17,8,2025-02-09,lines_2025-02-09.csv
225,1727,144,154,77,2025-02-09,lines_2025-02-09.csv
25,329,15,3,1,2025-02-09,lines_2025-02-09.csv
26,335,54,14,5,2025-02-09,lines_2025-02-09.csv
268,516,25,22,4,2025-02-09,lines_2025-02-09.csv
3,1470,137,136,47,2025-02-09,lines_2025-02-09.csv
40,1610,180,162,85,2025-02-09,lines_2025-02-09.csv
41,564,55,19,18,2025-02-09,lines_2025-02-09.csv
42,712,53,39,23,2025-02-09,lines_2025-02-09.csv
47,1748,168,105,46,2025-02-09,lines_2025-02-09.csv
48,651,26,26,8,2025-02-09,lines_2025-02-09.csv
50,298,27,21,8,2025-02-09,lines_2025-02-09.csv
64,997,78,47,26,2025-02-09,lines_2025-02-09.csv
65,354,47,10,11,2025-02-09,lines_2025-02-09.csv
67,518,39,31,11,2025-02-09,lines_2025-02-09.csv
1,4298,335,353,148,2025-02-10,lines_2025-02-10.csv
10,349,10,47,15,2025-02-10,lines_2025-02-10.csv
123,2145,287,282,141,2025-02-10,lines_2025-02-10.csv
170,333,64,29,47,2025-02-10,lines_2025-02-10.csv
20,1037,74,116,39,2025-02-10,lines_2025-02-10.csv
225,2875,338,315,148,2025-02-10,lines_2025-02-10.csv
25,1101,47,33,17,2025-02-10,lines_2025-02-10.csv
26,911,118,112,55,2025-02-10,lines_2025-02-10.csv
268,2557,375,154,107,2025-02-10,lines_2025-02-10.csv
3,3148,341,205,89,2025-02-10,lines_2025-02-10.csv
40,2629,238,177,104,2025-02-10,lines_2025-02-10.csv
41,1949,128,85,29,2025-02-10,lines_2025-02-10.csv
42,2126,159,130,53,2025-02-10,lines_2025-02-10.csv
47,2528,272,160,112,2025-02-10,lines_2025-02-10.csv
48,1784,87,81,39,2025-02-10,lines_2025-02-10.csv
50,627,17,12,6,2025-02-10,lines_2025-02-10.csv
64,2089,281,80,29,2025-02-10,lines_2025-02-10.csv
65,1806,243,65,52,2025-02-10,lines_2025-02-10.csv
67,2271,118,81,29,2025-02-10,lines_2025-02-10.csv
1,5124,433,438,194,2025-02-11,lines_2025-02-11.csv
10,511,29,23,14,2025-02-11,lines_2025-02-11.csv
123,2318,331,373,153,2025-02-11,lines_2025-02-11.csv
170,499,48,40,30,2025-02-11,lines_2025-02-11.csv
20,1328,96,144,61,2025-02-11,lines_2025-02-11.csv
225,3920,395,413,166,2025-02-11,lines_2025-02-11.csv
25,1396,76,55,38,2025-02-11,lines_2025-02-11.csv
26,1230,144,120,78,2025-02-11,lines_2025-02-11.csv
268,3722,458,333,158,2025-02-11,lines_2025-02-11.csv
3,3935,463,243,92,2025-02-11,lines_2025-02-11.csv
40,2704,268,161,83,2025-02-11,lines_2025-02-11.csv
41,2507,103,63,26,2025-02-11,lines_2025-02-11.csv
42,2759,202,96,53,2025-02-11,lines_2025-02-11.csv
47,2786,334,205,120,2025-02-11,lines_2025-02-11.csv
48,2402,137,93,46,2025-02-11,lines_2025-02-11.csv
50,753,19,6,5,2025-02-11,lines_2025-02-11.csv
64,2629,280,84,40,2025-02-11,lines_2025-02-11.csv
65,2515,396,145,68,2025-02-11,lines_2025-02-11.csv
67,3561,323,187,117,2025-02-11,lines_2025-02-11.csv
1,5172,489,607,223,2025-02-12,lines_2025-02-12.csv
10,534,29,64,33,2025-02-12,lines_2025-02-12.csv
123,2506,349,394,190,2025-02-12,lines_2025-02-12.csv
170,438,47,46,24,2025-02-12,lines_2025-02-12.csv
20,1440,99,142,62,2025-02-12,lines_2025-02-12.csv
225,3409,410,420,215,2025-02-12,lines_2025-02-12.csv
25,1481,81,63,42,2025-02-12,lines_2025-02-12.csv
26,1261,156,188,127,2025-02-12,lines_2025-02-12.csv
268,3326,412,221,111,2025-02-12,lines_2025-02-12.csv
3,3609,452,272,104,2025-02-12,lines_2025-02-12.csv
40,3096,277,211,103,2025-02-12,lines_2025-02-12.csv
41,2720,140,114,70,2025-02-12,lines_2025-02-12.csv
42,3019,247,186,90,2025-02-12,lines_2025-02-12.csv
47,3070,352,248,113,2025-02-12,lines_2025-02-12.csv
48,2693,182,102,57,2025-02-12,lines_2025-02-12.csv
50,935,52,14,3,2025-02-12,lines_2025-02-12.csv
64,2345,188,78,25,2025-02-12,lines_2025-02-12.csv
65,2263,285,121,59,2025-02-12,lines_2025-02-12.csv
67,3044,185,177,68,2025-02-12,lines_2025-02-12.csv
1,5421,523,557,218,2025-02-13,lines_2025-02-13.csv
10,625,32,73,22,2025-02-13,lines_2025-02-13.csv
123,2758,426,406,191,2025-02-13,lines_2025-02-13.csv
170,491,86,91,30,2025-02-13,lines_2025-02-13.csv
20,1567,149,139,71,2025-02-13,lines_2025-02-13.csv
225,3991,475,384,154,2025-02-13,lines_2025-02-13.csv
25,1648,65,49,29,2025-02-13,lines_2025-02-13.csv
26,1462,215,176,107,2025-02-13,lines_2025-02-13.csv
268,3873,594,352,125,2025-02-13,lines_2025-02-13.csv
3,3934,544,299,107,2025-02-13,lines_2025-02-13.csv
40,2923,314,155,101,2025-02-13,lines_2025-02-13.csv
41,2642,122,77,43,2025-02-13,lines_2025-02-13.csv
42,3034,218,126,61,2025-02-13,lines_2025-02-13.csv
47,3048,368,219,114,2025-02-13,lines_2025-02-13.csv
48,2619,183,108,56,2025-02-13,lines_2025-02-13.csv
50,1012,50,14,6,2025-02-13,lines_2025-02-13.csv
64,2770,282,111,52,2025-02-13,lines_2025-02-13.csv
65,2560,357,81,43,2025-02-13,lines_2025-02-13.csv
67,3471,229,126,76,2025-02-13,lines_2025-02-13.csv
1,3971,421,470,204,2025-02-14,lines_2025-02-14.csv
10,687,42,53,17,2025-02-14,lines_2025-02-14.csv
123,2409,479,381,171,2025-02-14,lines_2025-02-14.csv
170,581,69,87,31,2025-02-14,lines_2025-02-14.csv
20,1432,149,156,36,2025-02-14,lines_2025-02-14.csv
225,2270,279,269,121,2025-02-14,lines_2025-02-14.csv
25,1403,82,67,25,2025-02-14,lines_2025-02-14.csv
26,1248,101,130,54,2025-02-14,lines_2025-02-14.csv
268,2152,143,133,46,2025-02-14,lines_2025-02-14.csv
3,2132,244,117,65,2025-02-14,lines_2025-02-14.csv
40,2139,219,174,61,2025-02-14,lines_2025-02-14.csv
41,1936,91,45,24,2025-02-14,lines_2025-02-14.csv
42,2271,94,109,31,2025-02-14,lines_2025-02-14.csv
47,2117,233,117,65,2025-02-14,lines_2025-02-14.csv
48,1967,104,91,32,2025-02-14,lines_2025-02-14.csv
50,853,33,14,3,2025-02-14,lines_2025-02-14.csv
64,1452,171,64,26,2025-02-14,lines_2025-02-14.csv
65,1388,196,50,37,2025-02-14,lines_2025-02-14.csv
67,2039,248,123,67,2025-02-14,lines_2025-02-14.csv
1,2971,301,364,112,2025-02-15,lines_2025-02-15.csv
10,313,18,25,6,2025-02-15,lines_2025-02-15.csv
123,1792,294,314,116,2025-02-15,lines_2025-02-15.csv
170,235,47,31,7,2025-02-15,lines_2025-02-15.csv
20,1041,80,108,38,2025-02-15,lines_2025-02-15.csv
225,1876,222,173,68,2025-02-15,lines_2025-02-15.csv
25,1015,57,67,33,2025-02-15,lines_2025-02-15.csv
26,874,73,97,48,2025-02-15,lines_2025-02-15.csv
268,1672,107,45,9,2025-02-15,lines_2025-02-15.csv
3,1698,198,137,35,2025-02-15,lines_2025-02-15.csv
40,1559,138,106,51,2025-02-15,lines_2025-02-15.csv
41,1394,70,60,14,2025-02-15,lines_2025-02-15.csv
42,1608,109,97,44,2025-02-15,lines_2025-02-15.csv
47,1541,134,181,50,2025-02-15,lines_2025-02-15.csv
48,1370,75,97,28,2025-02-15,lines_2025-02-15.csv
50,588,29,31,7,2025-02-15,lines_2025-02-15.csv
64,1131,145,55,17,2025-02-15,lines_2025-02-15.csv
65,1108,125,49,26,2025-02-15,lines_2025-02-15.csv
67,1573,188,120,61,2025-02-15,lines_2025-02-15.csv
1,3069,273,389,113,2025-02-16,lines_2025-02-16.csv
10,210,12,2,0,2025-02-16,lines_2025-02-16.csv
123,1828,328,406,147,2025-02-16,lines_2025-02-16.csv
170,185,29,17,7,2025-02-16,lines_2025-02-16.csv
20,517,41,45,11,2025-02-16,lines_2025-02-16.csv
225,2077,195,250,60,2025-02-16,lines_2025-02-16.csv
25,344,13,12,6,2025-02-16,lines_2025-02-16.csv
26,428,32,30,14,2025-02-16,lines_2025-02-16.csv
268,663,42,18,5,2025-02-16,lines_2025-02-16.csv
3,1622,175,114,21,2025-02-16,lines_2025-02-16.csv
40,1743,193,163,60,2025-02-16,lines_2025-02-16.csv
41,529,30,7,2,2025-02-16,lines_2025-02-16.csv
42,747,57,32,6,2025-02-16,lines_2025-02-16.csv
47,1919,189,163,70,2025-02-16,lines_2025-02-16.csv
48,661,49,34,7,2025-02-16,lines_2025-02-16.csv
50,376,31,31,3,2025-02-16,lines_2025-02-16.csv
64,1129,107,69,39,2025-02-16,lines_2025-02-16.csv
65,426,61,13,9,2025-02-16,lines_2025-02-16.csv
67,657,60,64,22,2025-02-16,lines_2025-02-16.csv
1,2674,236,364,135,2025-02-17,lines_2025-02-17.csv
10,375,18,32,5,2025-02-17,lines_2025-02-17.csv
123,1629,260,265,104,2025-02-17,lines_2025-02-17.csv
170,305,66,21,13,2025-02-17,lines_2025-02-17.csv
20,639,51,63,10,2025-02-17,lines_2025-02-17.csv
225,1574,130,180,61,2025-02-17,lines_2025-02-17.csv
25,747,48,33,18,2025-02-17,lines_2025-02-17.csv
26,577,59,99,34,2025-02-17,lines_2025-02-17.csv
268,1109,90,83,21,2025-02-17,lines_2025-02-17.csv
3,1519,166,120,38,2025-02-17,lines_2025-02-17.csv
40,1732,190,94,57,2025-02-17,lines_2025-02-17.csv
41,1171,42,62,17,2025-02-17,lines_2025-02-17.csv
42,1299,71,56,22,2025-02-17,lines_2025-02-17.csv
47,1723,151,153,51,2025-02-17,lines_2025-02-17.csv
48,1113,49,46,16,2025-02-17,lines_2025-02-17.csv
50,475,48,34,7,2025-02-17,lines_2025-02-17.csv
64,1080,123,83,18,2025-02-17,lines_2025-02-17.csv
65,829,126,77,26,2025-02-17,lines_2025-02-17.csv
67,988,93,55,32,2025-02-17,lines_2025-02-17.csv
1,4779,377,458,199,2025-02-18,lines_2025-02-18.csv
10,448,31,21,15,2025-02-18,lines_2025-02-18.csv
123,2145,344,279,145,2025-02-18,lines_2025-02-18.csv
170,364,55,24,17,2025-02-18,lines_2025-02-18.csv
20,1247,137,106,61,2025-02-18,lines_2025-02-18.csv
225,3097,364,356,159,2025-02-18,lines_2025-02-18.csv
25,1332,65,36,23,2025-02-18,lines_2025-02-18.csv
26,1086,159,127,95,2025-02-18,lines_2025-02-18.csv
268,3157,425,238,116,2025-02-18,lines_2025-02-18.csv
3,3325,413,202,105,2025-02-18,lines_2025-02-18.csv
40,2845,260,195,118,2025-02-18,lines_2025-02-18.csv
41,2557,106,85,28,2025-02-18,lines_2025-02-18.csv
42,2749,232,138,67,2025-02-18,lines_2025-02-18.csv
47,2726,363,205,134,2025-02-18,lines_2025-02-18.csv
48,2371,126,124,52,2025-02-18,lines_2025-02-18.csv
50,736,44,7,8,2025-02-18,lines_2025-02-18.csv
64,2320,265,107,45,2025-02-18,lines_2025-02-18.csv
65,2125,321,108,77,2025-02-18,lines_2025-02-18.csv
67,2822,214,152,71,2025-02-18,lines_2025-02-18.csv
1,4768,372,441,187,2025-02-19,lines_2025-02-19.csv
10,468,31,37,17,2025-02-19,lines_2025-02-19.csv
123,2379,418,324,216,2025-02-19,lines_2025-02-19.csv
170,353,40,45,32,2025-02-19,lines_2025-02-19.csv
20,1405,111,111,73,2025-02-19,lines_2025-02-19.csv
225,3273,421,360,200,2025-02-19,lines_2025-02-19.csv
25,1431,63,40,28,2025-02-19,lines_2025-02-19.csv
26,1225,150,181,96,2025-02-19,lines_2025-02-19.csv
268,3187,437,199,102,2025-02-19,lines_2025-02-19.csv
3,3167,382,218,88,2025-02-19,lines_2025-02-19.csv
40,2620,260,185,105,2025-02-19,lines_2025-02-19.csv
41,2329,131,76,31,2025-02-19,lines_2025-02-19.csv
42,2588,159,119,60,2025-02-19,lines_2025-02-19.csv
47,2662,304,270,110,2025-02-19,lines_2025-02-19.csv
48,2275,148,98,51,2025-02-19,lines_2025-02-19.csv
50,824,33,15,1,2025-02-19,lines_2025-02-19.csv
64,2084,229,65,32,2025-02-19,lines_2025-02-19.csv
65,1985,278,90,62,2025-02-19,lines_2025-02-19.csv
67,2971,215,126,62,2025-02-19,lines_2025-02-19.csv
1,5353,483,473,209,2025-02-20,lines_2025-02-20.csv
10,504,21,33,15,2025-02-20,lines_2025-02-20.csv
123,2472,356,313,175,2025-02-20,lines_2025-02-20.csv
170,422,52,30,23,2025-02-20,lines_2025-02-20.csv
20,1428,108,79,39,2025-02-20,lines_2025-02-20.csv
225,3574,443,322,170,2025-02-20,lines_2025-02-20.csv
25,1467,90,35,27,2025-02-20,lines_2025-02-20.csv
26,1311,135,154,85,2025-02-20,lines_2025-02-20.csv
268,3547,543,209,111,2025-02-20,lines_2025-02-20.csv
3,3516,412,253,117,2025-02-20,lines_2025-02-20.csv
40,2762,310,172,110,2025-02-20,lines_2025-02-20.csv
41,2492,130,44,36,2025-02-20,lines_2025-02-20.csv
42,2779,180,162,52,2025-02-20,lines_2025-02-20.csv
47,2762,334,185,117,2025-02-20,lines_2025-02-20.csv
48,2338,170,133,70,2025-02-20,lines_2025-02-20.csv
50,821,32,23,11,2025-02-20,lines_2025-02-20.csv
64,2458,239,90,37,2025-02-20,lines_2025-02-20.csv
65,2277,387,77,73,2025-02-20,lines_2025-02-20.csv
67,3242,191,157,56,2025-02-20,lines_2025-02-20.csv
1,4708,419,447,206,2025-02-21,lines_2025-02-21.csv
10,486,37,33,10,2025-02-21,lines_2025-02-21.csv
123,2511,407,410,212,2025-02-21,lines_2025-02-21.csv
170,390,37,38,21,2025-02-21,lines_2025-02-21.csv
20,1343,125,100,51,2025-02-21,lines_2025-02-21.csv
225,3038,288,274,120,2025-02-21,lines_2025-02-21.csv
25,1435,57,45,28,2025-02-21,lines_2025-02-21.csv
26,1288,189,152,80,2025-02-21,lines_2025-02-21.csv
268,2988,372,209,97,2025-02-21,lines_2025-02-21.csv
3,3175,432,238,116,2025-02-21,lines_2025-02-21.csv
40,2670,219,128,88,2025-02-21,lines_2025-02-21.csv
41,2259,97,100,34,2025-02-21,lines_2025-02-21.csv
42,2772,191,136,64,2025-02-21,lines_2025-02-21.csv
47,2592,320,257,137,2025-02-21,lines_2025-02-21.csv
48,2281,120,131,58,2025-02-21,lines_2025-02-21.csv
50,895,50,10,16,2025-02-21,lines_2025-02-21.csv
64,2200,257,64,21,2025-02-21,lines_2025-02-21.csv
65,2114,324,91,64,2025-02-21,lines_2025-02-21.csv
67,2753,264,128,75,2025-02-21,lines_2025-02-21.csv
1,2879,253,283,124,2025-02-22,lines_2025-02-22.csv
10,428,21,13,5,2025-02-22,lines_2025-02-22.csv
123,1866,349,214,136,2025-02-22,lines_2025-02-22.csv
170,315,34,10,6,2025-02-22,lines_2025-02-22.csv
20,1039,87,53,41,2025-02-22,lines_2025-02-22.csv
225,1672,141,171,64,2025-02-22,lines_2025-02-22.csv
25,1049,54,43,23,2025-02-22,lines_2025-02-22.csv
26,913,104,76,56,2025-02-22,lines_2025-02-22.csv
268,1495,72,85,25,2025-02-22,lines_2025-02-22.csv
3,1350,164,165,53,2025-02-22,lines_2025-02-22.csv
40,1424,138,84,42,2025-02-22,lines_2025-02-22.csv
41,1259,49,39,18,2025-02-22,lines_2025-02-22.csv
42,1571,104,78,25,2025-02-22,lines_2025-02-22.csv
47,1409,109,112,50,2025-02-22,lines_2025-02-22.csv
48,1281,55,61,24,2025-02-22,lines_2025-02-22.csv
50,646,61,11,8,2025-02-22,lines_2025-02-22.csv
64,910,59,46,11,2025-02-22,lines_2025-02-22.csv
65,905,171,68,22,2025-02-22,lines_2025-02-22.csv
67,1373,121,104,52,2025-02-22,lines_2025-02-22.csv
1,2905,238,282,100,2025-02-23,lines_2025-02-23.csv
10,166,5,1,1,2025-02-23,lines_2025-02-23.csv
123,1658,263,217,123,2025-02-23,lines_2025-02-23.csv
170,164,26,4,5,2025-02-23,lines_2025-02-23.csv
20,365,37,29,10,2025-02-23,lines_2025-02-23.csv
225,1852,140,172,50,2025-02-23,lines_2025-02-23.csv
25,301,9,1,0,2025-02-23,lines_2025-02-23.csv
26,296,37,13,7,2025-02-23,lines_2025-02-23.csv
268,613,45,38,4,2025-02-23,lines_2025-02-23.csv
3,1704,216,104,49,2025-02-23,lines_2025-02-23.csv
40,1691,152,132,50,2025-02-23,lines_2025-02-23.csv
41,512,37,21,3,2025-02-23,lines_2025-02-23.csv
42,775,47,61,18,2025-02-23,lines_2025-02-23.csv
47,1799,164,102,42,2025-02-23,lines_2025-02-23.csv
48,639,32,47,20,2025-02-23,lines_2025-02-23.csv
50,348,19,1,1,2025-02-23,lines_2025-02-23.csv
64,1212,123,52,27,2025-02-23,lines_2025-02-23.csv
65,481,80,21,18,2025-02-23,lines_2025-02-23.csv
67,665,60,29,14,2025-02-23,lines_2025-02-23.csv
1,4376,326,345,142,2025-02-24,lines_2025-02-24.csv
10,394,29,46,20,2025-02-24,lines_2025-02-24.csv
123,2150,328,260,162,2025-02-24,lines_2025-02-24.csv
170,313,35,21,15,2025-02-24,lines_2025-02-24.csv
20,1077,94,93,43,2025-02-24,lines_2025-02-24.csv
225,3092,345,257,128,2025-02-24,lines_2025-02-24.csv
25,1143,87,27,42,2025-02-24,lines_2025-02-24.csv
26,942,114,117,59,2025-02-24,lines_2025-02-24.csv
268,2555,372,217,103,2025-02-24,lines_2025-02-24.csv
3,3038,416,224,108,2025-02-24,lines_2025-02-24.csv
40,2434,242,106,61,2025-02-24,lines_2025-02-24.csv
41,1800,63,50,26,2025-02-24,lines_2025-02-24.csv
42,2018,145,89,33,2025-02-24,lines_2025-02-24.csv
47,2491,273,174,97,2025-02-24,lines_2025-02-24.csv
48,1699,78,72,31,2025-02-24,lines_2025-02-24.csv
50,577,20,6,6,2025-02-24,lines_2025-02-24.csv
64,2129,228,75,40,2025-02-24,lines_2025-02-24.csv
65,1667,304,49,50,2025-02-24,lines_2025-02-24.csv
67,2227,162,95,49,2025-02-24,lines_2025-02-24.csv
1,4502,395,428,183,2025-02-25,lines_2025-02-25.csv
10,476,28,31,24,2025-02-25,lines_2025-02-25.csv
123,2282,377,339,175,2025-02-25,lines_2025-02-25.csv
170,381,56,34,13,2025-02-25,lines_2025-02-25.csv
20,1310,84,106,48,2025-02-25,lines_2025-02-25.csv
225,3041,337,240,120,2025-02-25,lines_2025-02-25.csv
25,1380,55,47,31,2025-02-25,lines_2025-02-25.csv
26,1175,109,133,81,2025-02-25,lines_2025-02-25.csv
268,2981,355,198,90,2025-02-25,lines_2025-02-25.csv
3,3228,432,193,89,2025-02-25,lines_2025-02-25.csv
40,2601,233,143,93,2025-02-25,lines_2025-02-25.csv
41,2254,137,98,63,2025-02-25,lines_2025-02-25.csv
42,2629,133,97,38,2025-02-25,lines_2025-02-25.csv
47,2637,331,204,104,2025-02-25,lines_2025-02-25.csv
48,2231,106,129,36,2025-02-25,lines_2025-02-25.csv
50,731,39,9,4,2025-02-25,lines_2025-02-25.csv
64,2183,236,55,36,2025-02-25,lines_2025-02-25.csv
65,2083,386,90,72,2025-02-25,lines_2025-02-25.csv
67,2632,251,131,62,2025-02-25,lines_2025-02-25.csv
1,5653,432,489,215,2025-02-26,lines_2025-02-26.csv
10,470,14,37,12,2025-02-26,lines_2025-02-26.csv
123,2579,383,366,152,2025-02-26,lines_2025-02-26.csv
170,418,50,100,17,2025-02-26,lines_2025-02-26.csv
20,1425,97,113,50,2025-02-26,lines_2025-02-26.csv
225,3950,375,382,165,2025-02-26,lines_2025-02-26.csv
25,1466,71,39,24,2025-02-26,lines_2025-02-26.csv
26,1323,163,158,99,2025-02-26,lines_2025-02-26.csv
268,3890,510,356,135,2025-02-26,lines_2025-02-26.csv
3,4168,550,276,132,2025-02-26,lines_2025-02-26.csv
40,3012,311,157,113,2025-02-26,lines_2025-02-26.csv
41,2751,129,105,48,2025-02-26,lines_2025-02-26.csv
42,3166,206,108,50,2025-02-26,lines_2025-02-26.csv
47,3090,301,231,109,2025-02-26,lines_2025-02-26.csv
48,2648,148,139,61,2025-02-26,lines_2025-02-26.csv
50,969,48,32,9,2025-02-26,lines_2025-02-26.csv
64,2889,324,81,34,2025-02-26,lines_2025-02-26.csv
65,2802,508,137,110,2025-02-26,lines_2025-02-26.csv
67,3510,257,172,90,2025-02-26,lines_2025-02-26.csv
1,5100,441,544,195,2025-02-27,lines_2025-02-27.csv
10,493,26,58,19,2025-02-27,lines_2025-02-27.csv
123,2479,320,369,148,2025-02-27,lines_2025-02-27.csv
170,396,46,75,16,2025-02-27,lines_2025-02-27.csv
20,1455,95,128,52,2025-02-27,lines_2025-02-27.csv
225,3558,451,315,162,2025-02-27,lines_2025-02-27.csv
25,1463,80,36,16,2025-02-27,lines_2025-02-27.csv
26,1370,156,161,90,2025-02-27,lines_2025-02-27.csv
268,3583,494,240,119,2025-02-27,lines_2025-02-27.csv
3,3551,459,219,117,2025-02-27,lines_2025-02-27.csv
40,2762,264,183,82,2025-02-27,lines_2025-02-27.csv
41,2619,120,85,40,2025-02-27,lines_2025-02-27.csv
42,2872,179,92,47,2025-02-27,lines_2025-02-27.csv
47,2922,369,258,156,2025-02-27,lines_2025-02-27.csv
48,2535,163,155,73,2025-02-27,lines_2025-02-27.csv
50,817,38,14,6,2025-02-27,lines_2025-02-27.csv
64,2463,279,53,30,2025-02-27,lines_2025-02-27.csv
65,2431,405,87,74,2025-02-27,lines_2025-02-27.csv
67,3113,299,143,53,2025-02-27,lines_2025-02-27.csv
1,4940,434,496,227,2025-02-28,lines_2025-02-28.csv
10,593,27,27,13,2025-02-28,lines_2025-02-28.csv
123,2514,399,346,187,2025-02-28,lines_2025-02-28.csv
170,433,44,60,21,2025-02-28,lines_2025-02-28.csv
20,1354,71,84,45,2025-02-28,lines_2025-02-28.csv
225,3188,272,288,142,2025-02-28,lines_2025-02-28.csv
25,1397,44,50,36,2025-02-28,lines_2025-02-28.csv
26,1194,158,138,89,2025-02-28,lines_2025-02-28.csv
268,3097,376,194,91,2025-02-28,lines_2025-02-28.csv
3,3184,429,229,94,2025-02-28,lines_2025-02-28.csv
40,2478,286,170,74,2025-02-28,lines_2025-02-28.csv
41,2181,112,71,26,2025-02-28,lines_2025-02-28.csv
42,2607,143,122,43,2025-02-28,lines_2025-02-28.csv
47,2426,189,190,84,2025-02-28,lines_2025-02-28.csv
48,2131,102,86,31,2025-02-28,lines_2025-02-28.csv
50,1015,48,20,3,2025-02-28,lines_2025-02-28.csv
64,2235,257,88,24,2025-02-28,lines_2025-02-28.csv
65,2183,379,89,73,2025-02-28,lines_2025-02-28.csv
67,2885,230,121,65,2025-02-28,lines_2025-02-28.csv
1,3574,365,344,147,2025-03-01,lines_2025-03-01.csv
10,464,28,37,19,2025-03-01,lines_2025-03-01.csv
123,2255,336,281,134,2025-03-01,lines_2025-03-01.csv
170,347,62,11,8,2025-03-01,lines_2025-03-01.csv
20,1245,98,101,46,2025-03-01,lines_2025-03-01.csv
225,2055,217,181,92,2025-03-01,lines_2025-03-01.csv
25,1054,47,45,18,2025-03-01,lines_2025-03-01.csv
26,921,98,74,54,2025-03-01,lines_2025-03-01.csv
268,1807,151,76,18,2025-03-01,lines_2025-03-01.csv
3,1949,215,122,42,2025-03-01,lines_2025-03-01.csv
40,1877,154,92,42,2025-03-01,lines_2025-03-01.csv
41,1645,98,85,41,2025-03-01,lines_2025-03-01.csv
42,2198,147,96,52,2025-03-01,lines_2025-03-01.csv
47,1870,139,170,68,2025-03-01,lines_2025-03-01.csv
48,1766,111,80,31,2025-03-01,lines_2025-03-01.csv
50,938,64,19,11,2025-03-01,lines_2025-03-01.csv
64,1231,94,51,21,2025-03-01,lines_2025-03-01.csv
65,1219,205,63,39,2025-03-01,lines_2025-03-01.csv
67,1769,183,123,78,2025-03-01,lines_2025-03-01.csv
1,3120,313,350,122,2025-03-02,lines_2025-03-02.csv
10,179,6,9,4,2025-03-02,lines_2025-03-02.csv
123,1879,281,288,142,2025-03-02,lines_2025-03-02.csv
170,176,18,3,4,2025-03-02,lines_2025-03-02.csv
20,500,34,41,16,2025-03-02,lines_2025-03-02.csv
225,2173,213,207,98,2025-03-02,lines_2025-03-02.csv
